id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21,hour_of_day,day_of_week
1087681029991600471,0,2014-10-28 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,066eac58,d787e91b,1,0,20093,300,250,2295,2,35,-1,23,18,Tuesday
10987452690235753612,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,847f27fe,f4fffcd0,1,0,20984,320,50,2371,0,559,100217,46,18,Tuesday
11022595398128702491,0,2014-10-28 18:00:00,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,18614815,9a85810a,1,0,19771,320,50,2227,0,935,100075,48,18,Tuesday
12283450293056843321,0,2014-10-28 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,340b2bfe,be6db1d7,1,0,22832,320,50,2647,2,35,100148,23,18,Tuesday
12934771692667828635,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,209e2a76,0fadd2fe,1,0,22913,320,50,2617,0,35,100083,51,18,Tuesday
13427842103731633810,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,d2bb6502,2347f47a,8ded1f7a,0cc52803,d3a8df4d,a1a7a957,1,2,20009,320,50,2283,0,163,-1,95,18,Tuesday
13538502235841902209,0,2014-10-28 18:00:00,1005,0,0234a6fa,9abf866c,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5ff551a5,c6263d8a,1,0,4687,320,50,423,2,39,-1,32,18,Tuesday
13563799433043935828,1,2014-10-28 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,188fafe9,f3ae86d2,1,2,20093,300,250,2295,2,35,-1,23,18,Tuesday
13777182440564858582,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,48df1157,1ccc7835,1,0,22106,320,50,2545,0,167,-1,221,18,Tuesday
13998397977291666645,0,2014-10-28 18:00:00,1002,0,fd9bd76c,3a061925,50e219e0,ecad2386,7801e8d9,07d7df22,db34fc05,e177e64f,f3a53397,0,0,23406,216,36,2682,1,419,100084,212,18,Tuesday
14280126597428405923,0,2014-10-28 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,0f987e19,81892725,1,0,17264,320,50,1872,3,39,-1,23,18,Tuesday
14943430414117784597,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,efaf52d0,e1318880,2ee63ff8,1,0,23144,320,50,2665,0,35,-1,221,18,Tuesday
15015354274135684680,0,2014-10-28 18:00:00,1002,0,b2b1a959,e8d410d8,50e219e0,ecad2386,7801e8d9,07d7df22,20edfc23,124fca92,416032f7,0,0,23438,320,50,2684,2,1327,-1,52,18,Tuesday
15182191770235676830,0,2014-10-28 18:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,1093a53a,277e7b8c,1,0,20093,300,250,2295,2,35,-1,23,18,Tuesday
15431990214812410938,1,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,aa9b8396,e4aec8a0,108af550,1,0,15705,320,50,1722,0,35,100083,79,18,Tuesday
15589168062384019474,0,2014-10-28 18:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,58a6e73e,8441e1f3,1,0,22683,320,50,2528,0,39,100077,221,18,Tuesday
15788681712812158309,0,2014-10-28 18:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,955edb20,31f63ca2,1,0,17747,320,50,1974,2,39,-1,33,18,Tuesday
15930589302668798045,1,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,594225a4,5b1f94b9,96a7c171,1,0,23143,320,50,2665,0,35,-1,221,18,Tuesday
16351579608261054470,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,dfd2e6ce,6360f023,7abbbd5c,1,0,23144,320,50,2665,0,35,100060,221,18,Tuesday
1661887092015984814,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,693bff3e,78d9bd10,1,0,22916,320,50,2617,0,35,-1,51,18,Tuesday
16894712697960914704,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,4af756f7,848ce996,6d44e29a,1,0,18588,320,50,2104,3,1839,-1,171,18,Tuesday
17151103579222658513,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,b412efbb,013ebad8,277e7b8c,1,0,22813,320,50,2647,2,35,100148,23,18,Tuesday
17737793914657305969,1,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2181ea8c,36c6b1de,1,0,22261,320,50,2545,0,167,100084,221,18,Tuesday
2185397204139420632,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,b3869ac1,2692a96a,1,3,21189,320,50,2424,1,161,100189,71,18,Tuesday
243483112335790134,0,2014-10-28 18:00:00,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33,18,Tuesday
2748065913280117028,0,2014-10-28 18:00:00,1005,0,9e8cf15d,0d3cb7be,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,f39b265e,1,0,23434,320,50,2683,1,163,-1,212,18,Tuesday
2927903994743101078,1,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,aa42be81,7294839b,1,0,22916,320,50,2617,0,35,-1,51,18,Tuesday
3302551478936498032,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,47a733b8,16954458,1,0,22676,320,50,2616,0,35,100083,51,18,Tuesday
3544473249794794738,0,2014-10-28 18:00:00,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,d17a0181,1,0,23405,320,50,2682,1,419,-1,212,18,Tuesday
5273833532905199353,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ed6b7ae0,f39b265e,1,0,22913,320,50,2617,0,35,100084,51,18,Tuesday
5670396404800135785,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,cf3923ca,2347f47a,0f2161f8,70e545a0,c0ac514c,c1a17447,1,0,22685,320,50,2619,1,163,-1,71,18,Tuesday
6258930758018766576,0,2014-10-28 18:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,60d5052f,8a4875bd,1,0,21893,320,50,2526,0,167,100074,221,18,Tuesday
6335476497785359958,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,84e1fa7a,553f099b,1,0,22914,320,50,2617,0,35,-1,51,18,Tuesday
695568825680268357,0,2014-10-28 18:00:00,1005,1,d48eb8f6,3e35b98f,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,eb31afa0,be6db1d7,1,0,20215,320,50,2316,0,167,100075,16,18,Tuesday
6961332740104188472,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,db6be2dd,e1eae715,1,3,21189,320,50,2424,1,161,100189,71,18,Tuesday
7389278283620154049,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,555ad380,e1eae715,1,3,21191,320,50,2424,1,161,100193,71,18,Tuesday
7881209265629909930,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,808c284e,4ea23a13,1,0,22104,320,50,2545,0,167,100083,221,18,Tuesday
8388075149661307870,0,2014-10-28 18:00:00,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,88691d7a,3c53a1a6,1,0,19771,320,50,2227,0,935,100079,48,18,Tuesday
9384771550029533000,0,2014-10-28 18:00:00,1002,0,cc1b7a47,7256c623,50e219e0,ecad2386,7801e8d9,07d7df22,3ae3ab22,b4ba9966,d1cbb6ea,0,0,5296,320,50,479,3,39,-1,23,18,Tuesday
9396372711318436051,0,2014-10-28 18:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,24f50404,1f0bc64f,1,0,21957,320,50,2520,2,35,-1,90,18,Tuesday
9563264430185599533,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,014d7e06,8a4875bd,1,0,15707,320,50,1722,0,35,100084,79,18,Tuesday
9616742774107222939,0,2014-10-28 18:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cd7c94ab,be6db1d7,1,0,23438,320,50,2684,2,1327,-1,52,18,Tuesday
9758984224982889471,0,2014-10-28 18:00:00,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,282402ec,76dc4769,1,0,16208,320,50,1800,3,167,100081,23,18,Tuesday
10346728689600768163,0,2014-10-28 19:00:00,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,909f367a,f1937c53,1,0,6563,320,50,572,2,39,-1,32,19,Tuesday
10589897786393479488,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,28bf9ec2,e24414c4,cef3e649,a99f214a,af3f0c1b,d787e91b,1,0,20382,320,50,1740,3,943,100059,100,19,Tuesday
10923502327680667448,1,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,54492aa7,cd5b1559,1,2,22812,320,50,2647,2,35,100148,23,19,Tuesday
12071282038771531843,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8994c34c,0bcabeaf,1,3,21191,320,50,2424,1,161,100193,71,19,Tuesday
12076461482072315909,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,f3af3784,cb5496a0,570d21dc,1,0,23144,320,50,2665,0,35,-1,221,19,Tuesday
12131853144208763460,0,2014-10-28 19:00:00,1005,0,38217daf,449497bc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,45226518,365e64e3,1,0,20345,300,250,2331,2,39,100072,23,19,Tuesday
12501214455115016428,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,d23d72ea,d8f0155c,a5bce124,1,0,22818,320,50,2648,3,35,100148,23,19,Tuesday
12570489177697327852,0,2014-10-28 19:00:00,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb27e755,ecb851b2,1,0,8330,320,50,761,3,175,100075,23,19,Tuesday
12685435744311013482,0,2014-10-28 19:00:00,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b8920e90,1c6a881d,1,2,22680,320,50,2528,0,39,100081,221,19,Tuesday
127561558794086426,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,c3f39675,2347f47a,0f2161f8,a99f214a,dece0c01,f620c868,1,0,22606,320,50,2609,3,167,100199,23,19,Tuesday
14627388092187546245,0,2014-10-28 19:00:00,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,429b22b7,1dcccfd5,1,0,19015,300,250,2162,2,39,100124,33,19,Tuesday
15657343391498946666,1,2014-10-28 19:00:00,1005,0,7294ea0f,863fa89d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9223c5d1,e12e75cd,1,0,16858,320,50,1887,3,39,-1,23,19,Tuesday
16010390596011492150,0,2014-10-28 19:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3da81126,0ff80b9d,1,0,19772,320,50,2227,0,935,-1,48,19,Tuesday
16229967236550436239,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,6258af6d,75f1e6dd,d17a0181,1,0,22258,320,50,2545,0,167,-1,221,19,Tuesday
16377403830392636235,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,4e7ac2e9,66138c14,fce66524,1,0,23356,320,50,2679,3,1839,-1,171,19,Tuesday
16441501879292344993,0,2014-10-28 19:00:00,1001,0,85f751fd,c4e18dd6,50e219e0,96eb9ae0,7801e8d9,75d80bbe,4e9cc741,2c334f88,f07e20f8,1,0,16251,320,50,1809,0,171,100160,126,19,Tuesday
17002755179188636166,0,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdac4c81,62062c1e,1,0,17747,320,50,1974,2,39,100019,33,19,Tuesday
1723581562518463249,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e83f6d51,1ccc7835,1,0,22255,320,50,2545,0,167,-1,221,19,Tuesday
1824204930169757554,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,4aa16e75,0bcabeaf,1,3,21191,320,50,2424,1,161,100192,71,19,Tuesday
18360264094070911391,0,2014-10-28 19:00:00,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,f668b65d,1f0bc64f,1,0,22744,320,50,2637,3,35,100188,23,19,Tuesday
2188428449247955805,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,86473cb0,8a4875bd,1,0,15708,320,50,1722,0,35,100084,79,19,Tuesday
221698037984587430,1,2014-10-28 19:00:00,1002,0,10a74e5b,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,50c4d5d9,9feff067,91abff7d,0,0,23438,320,50,2684,2,1327,-1,52,19,Tuesday
2807930074959607077,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,4bdadace,79696cc6,f3049821,1,0,16403,320,50,1835,1,431,100012,71,19,Tuesday
2967458061958668228,1,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46b1dc9f,8f4fd1f0,1,0,17014,320,50,1872,3,39,-1,23,19,Tuesday
3545748720524400101,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,0eb711ec,1,0,22104,320,50,2545,0,167,-1,221,19,Tuesday
3557453643017063505,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,ad63a181,e1eae715,1,3,21191,320,50,2424,1,161,100189,71,19,Tuesday
3943625628069812299,1,2014-10-28 19:00:00,1002,0,203b00f1,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0f7c61dc,b04c1e24,373ecbe6,0,0,23438,320,50,2684,2,1327,100004,52,19,Tuesday
4013029563790303171,1,2014-10-28 19:00:00,1005,0,f28fd69f,5449fde7,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b38f109,236330a4,1,0,19772,320,50,2227,0,935,100077,48,19,Tuesday
4312425126412263728,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c093fcc4,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61,19,Tuesday
4519576875083053857,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0cb6ed15,779d90c2,1,0,22915,320,50,2617,0,35,100083,51,19,Tuesday
5067085547349726150,0,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,980bfb9b,787562bc,1,0,17014,320,50,1872,3,39,-1,23,19,Tuesday
5295347017126106563,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4e1ce807,49ea3580,1,0,22915,320,50,2617,0,35,100084,51,19,Tuesday
5318764385483596427,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1967383a,e9b8d8d7,1,0,22915,320,50,2617,0,35,-1,51,19,Tuesday
6581477816456980459,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,17ecfeca,0eb711ec,1,0,22960,320,50,2655,2,35,-1,23,19,Tuesday
7154415198698112958,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,f86e5237,34a4c351,7abbbd5c,1,0,23144,320,50,2665,0,35,-1,221,19,Tuesday
7167378201512011424,0,2014-10-28 19:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a5409551,8a4875bd,1,0,20008,320,50,2283,0,163,-1,95,19,Tuesday
7477802109886604216,1,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d3804ebc,4ceb2e0b,1,0,22916,320,50,2617,0,35,100084,51,19,Tuesday
7700741440001214420,0,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,64d4a98c,0b188ab3,1,0,17262,320,50,1872,3,39,-1,23,19,Tuesday
8380788579520402233,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,521059e2,d787e91b,1,0,22258,320,50,2545,0,167,100083,221,19,Tuesday
8445545650650042362,1,2014-10-28 19:00:00,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f25363ba,66b56908,1,0,8994,320,50,827,3,1071,-1,23,19,Tuesday
867270834634348956,0,2014-10-28 19:00:00,1005,0,1a5c1d83,5dddf09e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5a13475a,6569eeb3,1,0,23438,320,50,2684,2,1327,100141,52,19,Tuesday
873322233729081772,0,2014-10-28 19:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,a99f214a,53352471,8f1db0bc,1,2,23144,320,50,2665,0,35,100004,221,19,Tuesday
8782316040866822578,0,2014-10-28 19:00:00,1005,0,dfb4663b,ea377c8d,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,17191eba,7ac6007f,1,2,15702,320,50,1722,0,35,-1,79,19,Tuesday
88536921333970021,0,2014-10-28 19:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ccdf137a,cbb77256,1,0,17037,320,50,1934,2,39,-1,16,19,Tuesday
9012226167658947106,0,2014-10-28 19:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cd18b58,0153a639,1,0,22916,320,50,2617,0,35,100084,51,19,Tuesday
9809691121385305836,0,2014-10-28 19:00:00,1005,0,0aab7161,660aeadc,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,26989f16,27466962,1,0,15707,320,50,1722,0,35,100083,79,19,Tuesday
10417490904222494156,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,356eca0b,f8d96098,160c1b41,1,0,23143,320,50,2665,0,35,100022,221,20,Tuesday
10799246223893579565,0,2014-10-28 20:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2ee8b67c,f87e93a5,1,0,22104,320,50,2545,0,167,100084,221,20,Tuesday
10942333556437726119,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,93c8a2f5,ab5e605e,f3bae017,1,0,22960,320,50,2655,2,38,-1,23,20,Tuesday
11697638287442274778,0,2014-10-28 20:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d7ff2030,a8d2c4cf,1,0,22261,320,50,2545,0,167,100083,221,20,Tuesday
12284910995007626944,0,2014-10-28 20:00:00,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd9fa70c,feacaaee,1,0,23405,320,50,2682,1,419,100083,212,20,Tuesday
12410139985975517051,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,46072499,d4897fef,1,0,22904,320,50,2638,2,35,100188,23,20,Tuesday
13084768455854488674,0,2014-10-28 20:00:00,1005,0,b99a2c43,cc962a1f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8a014cbb,7abbbd5c,1,0,23401,320,50,2682,1,419,-1,212,20,Tuesday
1309854904382004885,0,2014-10-28 20:00:00,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f18b0f64,5096d134,1,0,17753,320,50,1993,2,1063,100084,33,20,Tuesday
13436762824081639916,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,ac72141b,91be858e,1,0,19776,320,50,2229,0,687,100031,48,20,Tuesday
13567206616029703012,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,8b89048f,2347f47a,cef3e649,b05afa90,ff052ecf,1f0bc64f,1,3,22989,320,50,2657,3,38,-1,23,20,Tuesday
14026651770957212787,1,2014-10-28 20:00:00,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,d787e91b,1,0,17654,300,250,1994,2,39,-1,33,20,Tuesday
14060208615263306279,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bead770c,4f3e064a,1,0,22813,320,50,2647,2,35,100148,23,20,Tuesday
14078558284759372653,0,2014-10-28 20:00:00,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d174f58f,9efa421a,1,0,19772,320,50,2227,0,935,-1,48,20,Tuesday
14629732371572663276,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,5adb10d9,2347f47a,cef3e649,152cb347,aad0b26d,d787e91b,1,3,22988,320,50,2657,3,38,100199,23,20,Tuesday
14663068648755487735,1,2014-10-28 20:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a5f567f7,81892725,1,0,23438,320,50,2684,2,1327,-1,52,20,Tuesday
14721521867596719338,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75773e89,07bb0685,1,0,17747,320,50,1974,2,39,100021,33,20,Tuesday
15369310191638795165,1,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,a957b466,91888a5e,1,0,22955,320,50,2655,2,38,-1,23,20,Tuesday
1612688687444239891,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d2c375dd,1b13b020,1,0,17014,320,50,1872,3,39,-1,23,20,Tuesday
16583250661664509148,1,2014-10-28 20:00:00,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,492b8df1,76dc4769,1,0,22682,320,50,2528,0,39,-1,221,20,Tuesday
17042583568924281489,0,2014-10-28 20:00:00,1005,0,6399eda6,968765cd,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5befba35,77bf3c3c,1,2,22792,320,50,2644,3,35,-1,23,20,Tuesday
17377072041383470886,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e2502b6c,1f0bc64f,1,0,17262,320,50,1872,3,39,-1,23,20,Tuesday
17382163502360711006,0,2014-10-28 20:00:00,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,80fe9953,7c0dcb56,1,0,22949,320,50,2654,3,38,-1,23,20,Tuesday
17511867062118484463,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,957de7d5,ef698855,1560ce17,1,0,23143,320,50,2665,0,35,100034,221,20,Tuesday
17638418816098678743,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0c5d8d9c,0bcabeaf,1,3,21189,320,50,2424,1,161,100193,71,20,Tuesday
17741969293437589650,0,2014-10-28 20:00:00,1005,0,dc1e8b06,9d40d8b5,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,8b060dd2,36d749e5,1,0,23430,320,50,2683,1,163,-1,212,20,Tuesday
17933247114624785900,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,0a75c34f,19c0444c,b3f4c8ce,1,0,23144,320,50,2665,0,35,-1,221,20,Tuesday
2152358185833181765,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,08ed490b,be6db1d7,1,0,22832,320,50,2647,2,35,100148,23,20,Tuesday
3951866098300776125,0,2014-10-28 20:00:00,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,903939b0,fce66524,1,0,17262,320,50,1872,3,39,-1,23,20,Tuesday
3969084619997577730,0,2014-10-28 20:00:00,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,ebd3f70d,c6263d8a,1,0,15705,320,50,1722,0,35,-1,79,20,Tuesday
4238234358086257241,0,2014-10-28 20:00:00,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4d7ec794,6332421a,1,0,22914,320,50,2617,0,35,-1,51,20,Tuesday
4989139169056451684,0,2014-10-28 20:00:00,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,38046eae,8a4875bd,1,0,17239,320,50,1973,3,39,100119,23,20,Tuesday
